country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Afghanistan,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-04,0,0,,0.0,0.0,,0,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-05,0,0,,0.0,0.0,,0,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-06,0,0,,0.0,0.0,,0,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-07,0,0,,0.0,0.0,,0,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-08,0,0,,0.0,0.0,,0,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-09,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-12,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-15,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-17,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-22,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-26,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-29,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-30,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-01-31,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-01,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-02,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-07,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-08,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-09,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-12,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-15,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-17,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-20,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-22,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-26,1,1,0.14285715,0.02464341,0.02464341,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-27,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-28,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-02-29,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-01,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-02,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-03,1,0,0.14285715,0.02464341,0.0,0.003520487,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-04,1,0,0.0,0.02464341,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-05,1,0,0.0,0.02464341,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-06,1,0,0.0,0.02464341,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-07,1,0,0.0,0.02464341,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-08,1,0,0.0,0.02464341,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-09,4,3,0.42857143,0.09857364,0.073930226,0.010561462,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-10,4,0,0.42857143,0.09857364,0.0,0.010561462,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-11,4,0,0.42857143,0.09857364,0.0,0.010561462,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-12,7,3,0.85714287,0.17250386,0.073930226,0.021122923,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-13,7,0,0.85714287,0.17250386,0.0,0.021122923,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-14,7,0,0.85714287,0.17250386,0.0,0.021122923,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,38.89,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-15,7,0,0.85714287,0.17250386,0.0,0.021122923,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,38.89,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-16,10,3,0.85714287,0.24643409,0.073930226,0.021122923,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,38.89,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-17,16,6,1.7142857,0.39429456,0.14786045,0.042245846,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,38.89,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-18,22,6,2.5714285,0.542155,0.14786045,0.06336877,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-19,22,0,2.142857,0.542155,0.0,0.052807305,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-20,22,0,2.142857,0.542155,0.0,0.052807305,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
Afghanistan,2020-03-21,22,0,2.142857,0.542155,0.0,0.052807305,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,AFG,Asia,40578801,62.215476989746094,16.75200080871582,65.61699676513672,1516.2733154296875,,10.899999618530273,48.21469497680664,0.38999998569488525,
